ST_CODE,ST_NAME,PC_NO,PC_NAME,AC_NO,AC_NAME,CANDIDATE,PARTY,VOTES
S04,Bihar,33,Buxar,200,Buxar,PRADEEP KUMAR PRASAD,PMSP,2443
S04,Bihar,33,Buxar,200,Buxar,RAJENDRA KUMAR SINGH CHOUHAN,BVM,344
S04,Bihar,33,Buxar,200,Buxar,SHEO GOPAL CHOUDHARY,IND,1673
S04,Bihar,33,Buxar,200,Buxar,SHIO KUMAR SHARMA,JPS,452
S04,Bihar,33,Buxar,200,Buxar,SHYAM LAL SINGH KUSHWAHA,JD(U),17273
S04,Bihar,33,Buxar,200,Buxar,SWETA PATHAK,AAAP,1276
S04,Bihar,33,Buxar,200,Buxar,TAFIR HUSSIAN,HVD,336
S04,Bihar,33,Buxar,201,Dumraon,ASHWINI KUMAR CHOUBEY,BJP,52855
S04,Bihar,33,Buxar,201,Dumraon,DADAN YADAV,BSP,25950
S04,Bihar,33,Buxar,201,Dumraon,INDU SINGH,CPI(ML)(L),4280
S04,Bihar,33,Buxar,201,Dumraon,JAGADANAND SINGH,RJD,28256
S04,Bihar,33,Buxar,201,Dumraon,LALLAN RUPNARAIN PATHAK,IND,925
S04,Bihar,33,Buxar,201,Dumraon,MOKARRAM HUSSAIN,SBSP,1453
S04,Bihar,33,Buxar,201,Dumraon,MONIBUR RAHMAN,JDR,329
S04,Bihar,33,Buxar,201,Dumraon,NARENDRA PRATAP SINGH,IND,1085
S04,Bihar,33,Buxar,201,Dumraon,PARSHURAM PRASAD,BMUP,384
S04,Bihar,33,Buxar,201,Dumraon,PRADEEP KUMAR PRASAD,PMSP,516
S04,Bihar,33,Buxar,201,Dumraon,RAJENDRA KUMAR SINGH CHOUHAN,BVM,437
S04,Bihar,33,Buxar,201,Dumraon,SHEO GOPAL CHOUDHARY,IND,2368
S04,Bihar,33,Buxar,201,Dumraon,SHIO KUMAR SHARMA,JPS,483
S04,Bihar,33,Buxar,201,Dumraon,SHYAM LAL SINGH KUSHWAHA,JD(U),23885
S04,Bihar,33,Buxar,201,Dumraon,SWETA PATHAK,AAAP,1613
S04,Bihar,33,Buxar,201,Dumraon,TAFIR HUSSIAN,HVD,468
S04,Bihar,33,Buxar,202,Rajpur (SC),ASHWINI KUMAR CHOUBEY,BJP,49455
S04,Bihar,33,Buxar,202,Rajpur (SC),DADAN YADAV,BSP,45956
S04,Bihar,33,Buxar,202,Rajpur (SC),INDU SINGH,CPI(ML)(L),2269
S04,Bihar,33,Buxar,202,Rajpur (SC),JAGADANAND SINGH,RJD,27771
S04,Bihar,33,Buxar,202,Rajpur (SC),LALLAN RUPNARAIN PATHAK,IND,942
S04,Bihar,33,Buxar,202,Rajpur (SC),MOKARRAM HUSSAIN,SBSP,2196
S04,Bihar,33,Buxar,202,Rajpur (SC),MONIBUR RAHMAN,JDR,403
S04,Bihar,33,Buxar,202,Rajpur (SC),NARENDRA PRATAP SINGH,IND,1315
S04,Bihar,33,Buxar,202,Rajpur (SC),PARSHURAM PRASAD,BMUP,367
S04,Bihar,33,Buxar,202,Rajpur (SC),PRADEEP KUMAR PRASAD,PMSP,952
S04,Bihar,33,Buxar,202,Rajpur (SC),RAJENDRA KUMAR SINGH CHOUHAN,BVM,863
S04,Bihar,33,Buxar,202,Rajpur (SC),SHEO GOPAL CHOUDHARY,IND,2352
S04,Bihar,33,Buxar,202,Rajpur (SC),SHIO KUMAR SHARMA,JPS,1270
S04,Bihar,33,Buxar,202,Rajpur (SC),SHYAM LAL SINGH KUSHWAHA,JD(U),24347
S04,Bihar,33,Buxar,202,Rajpur (SC),SWETA PATHAK,AAAP,1732
S04,Bihar,33,Buxar,202,Rajpur (SC),TAFIR HUSSIAN,HVD,449
S04,Bihar,33,Buxar,203,Ramgarh,ASHWINI KUMAR CHOUBEY,BJP,38596
S04,Bihar,33,Buxar,203,Ramgarh,DADAN YADAV,BSP,44291
S04,Bihar,33,Buxar,203,Ramgarh,INDU SINGH,CPI(ML)(L),822
S04,Bihar,33,Buxar,203,Ramgarh,JAGADANAND SINGH,RJD,37660
S04,Bihar,33,Buxar,203,Ramgarh,LALLAN RUPNARAIN PATHAK,IND,742
S04,Bihar,33,Buxar,203,Ramgarh,MOKARRAM HUSSAIN,SBSP,616
S04,Bihar,33,Buxar,203,Ramgarh,MONIBUR RAHMAN,JDR,244
S04,Bihar,33,Buxar,203,Ramgarh,NARENDRA PRATAP SINGH,IND,1073
S04,Bihar,33,Buxar,203,Ramgarh,PARSHURAM PRASAD,BMUP,287
S04,Bihar,33,Buxar,203,Ramgarh,PRADEEP KUMAR PRASAD,PMSP,2078
S04,Bihar,33,Buxar,203,Ramgarh,RAJENDRA KUMAR SINGH CHOUHAN,BVM,393
S04,Bihar,33,Buxar,203,Ramgarh,SHEO GOPAL CHOUDHARY,IND,1438
S04,Bihar,33,Buxar,203,Ramgarh,SHIO KUMAR SHARMA,JPS,381
S04,Bihar,33,Buxar,203,Ramgarh,SHYAM LAL SINGH KUSHWAHA,JD(U),15284
S04,Bihar,33,Buxar,203,Ramgarh,SWETA PATHAK,AAAP,900
S04,Bihar,33,Buxar,203,Ramgarh,TAFIR HUSSIAN,HVD,279
S04,Bihar,33,Buxar,210,Dinara,ASHWINI KUMAR CHOUBEY,BJP,50482
S04,Bihar,33,Buxar,210,Dinara,DADAN YADAV,BSP,17485
S04,Bihar,33,Buxar,210,Dinara,INDU SINGH,CPI(ML)(L),2429
S04,Bihar,33,Buxar,210,Dinara,JAGADANAND SINGH,RJD,25529
S04,Bihar,33,Buxar,210,Dinara,LALLAN RUPNARAIN PATHAK,IND,735
S04,Bihar,33,Buxar,210,Dinara,MOKARRAM HUSSAIN,SBSP,250
S04,Bihar,33,Buxar,210,Dinara,MONIBUR RAHMAN,JDR,272
S04,Bihar,33,Buxar,210,Dinara,NARENDRA PRATAP SINGH,IND,661
S04,Bihar,33,Buxar,210,Dinara,PARSHURAM PRASAD,BMUP,220
S04,Bihar,33,Buxar,210,Dinara,PRADEEP KUMAR PRASAD,PMSP,280
S04,Bihar,33,Buxar,210,Dinara,RAJENDRA KUMAR SINGH CHOUHAN,BVM,300
S04,Bihar,33,Buxar,210,Dinara,SHEO GOPAL CHOUDHARY,IND,2029
S04,Bihar,33,Buxar,210,Dinara,SHIO KUMAR SHARMA,JPS,347
S04,Bihar,33,Buxar,210,Dinara,SHYAM LAL SINGH KUSHWAHA,JD(U),18969
S04,Bihar,33,Buxar,210,Dinara,SWETA PATHAK,AAAP,1064
S04,Bihar,33,Buxar,210,Dinara,TAFIR HUSSIAN,HVD,276
S04,Bihar,34,Sasaram,204,Mohania (SC),BALESHWAR BHARTI,BSP,6924
S04,Bihar,34,Sasaram,204,Mohania (SC),CHHEDI PASWAN,BJP,54376
S04,Bihar,34,Sasaram,204,Mohania (SC),GEETA ARYA,AAAP,1816
S04,Bihar,34,Sasaram,204,Mohania (SC),KARRA PARASU RAMAIAH,JD(U),8653
S04,Bihar,34,Sasaram,204,Mohania (SC),MEIRA KUMAR,INC,56995
S04,Bihar,34,Sasaram,204,Mohania (SC),NAND LAL RAM,IND,421
S04,Bihar,34,Sasaram,204,Mohania (SC),RAJNARAIN RAO,IND,744
S04,Bihar,34,Sasaram,204,Mohania (SC),RAVIKANT CHAUDHARY,IND,643
S04,Bihar,34,Sasaram,204,Mohania (SC),SAROJ RAM,BMUP,1190
S04,Bihar,34,Sasaram,204,Mohania (SC),SURENDRA RAM,IND,956
S04,Bihar,34,Sasaram,204,Mohania (SC),TETRI DEVI,CPI(ML)(L),2589
S04,Bihar,34,Sasaram,205,Bhabua,BALESHWAR BHARTI,BSP,4920
S04,Bihar,34,Sasaram,205,Bhabua,CHHEDI PASWAN,BJP,60663
S04,Bihar,34,Sasaram,205,Bhabua,GEETA ARYA,AAAP,1577
S04,Bihar,34,Sasaram,205,Bhabua,KARRA PARASU RAMAIAH,JD(U),19102
S04,Bihar,34,Sasaram,205,Bhabua,MEIRA KUMAR,INC,40299
S04,Bihar,34,Sasaram,205,Bhabua,NAND LAL RAM,IND,436
S04,Bihar,34,Sasaram,205,Bhabua,RAJNARAIN RAO,IND,627
S04,Bihar,34,Sasaram,205,Bhabua,RAVIKANT CHAUDHARY,IND,489
S04,Bihar,34,Sasaram,205,Bhabua,SAROJ RAM,BMUP,710
S04,Bihar,34,Sasaram,205,Bhabua,SURENDRA RAM,IND,921
S04,Bihar,34,Sasaram,205,Bhabua,TETRI DEVI,CPI(ML)(L),1085
S04,Bihar,34,Sasaram,206,Chainpur,BALESHWAR BHARTI,BSP,11523
S04,Bihar,34,Sasaram,206,Chainpur,CHHEDI PASWAN,BJP,68923
S04,Bihar,34,Sasaram,206,Chainpur,GEETA ARYA,AAAP,1535
S04,Bihar,34,Sasaram,206,Chainpur,KARRA PARASU RAMAIAH,JD(U),18720
S04,Bihar,34,Sasaram,206,Chainpur,MEIRA KUMAR,INC,38200
S04,Bihar,34,Sasaram,206,Chainpur,NAND LAL RAM,IND,470
S04,Bihar,34,Sasaram,206,Chainpur,RAJNARAIN RAO,IND,665
S04,Bihar,34,Sasaram,206,Chainpur,RAVIKANT CHAUDHARY,IND,518
S04,Bihar,34,Sasaram,206,Chainpur,SAROJ RAM,BMUP,694
S04,Bihar,34,Sasaram,206,Chainpur,SURENDRA RAM,IND,951
S04,Bihar,34,Sasaram,206,Chainpur,TETRI DEVI,CPI(ML)(L),1318
S04,Bihar,34,Sasaram,207,Chenari (SC),BALESHWAR BHARTI,BSP,3075
S04,Bihar,34,Sasaram,207,Chenari (SC),CHHEDI PASWAN,BJP,59738
S04,Bihar,34,Sasaram,207,Chenari (SC),GEETA ARYA,AAAP,1864
S04,Bihar,34,Sasaram,207,Chenari (SC),KARRA PARASU RAMAIAH,JD(U),10150
S04,Bihar,34,Sasaram,207,Chenari (SC),MEIRA KUMAR,INC,48423
S04,Bihar,34,Sasaram,207,Chenari (SC),NAND LAL RAM,IND,627
S04,Bihar,34,Sasaram,207,Chenari (SC),RAJNARAIN RAO,IND,1027
S04,Bihar,34,Sasaram,207,Chenari (SC),RAVIKANT CHAUDHARY,IND,893
S04,Bihar,34,Sasaram,207,Chenari (SC),SAROJ RAM,BMUP,540
S04,Bihar,34,Sasaram,207,Chenari (SC),SURENDRA RAM,IND,1328
S04,Bihar,34,Sasaram,207,Chenari (SC),TETRI DEVI,CPI(ML)(L),961
S04,Bihar,34,Sasaram,208,Sasaram,BALESHWAR BHARTI,BSP,1763
S04,Bihar,34,Sasaram,208,Sasaram,CHHEDI PASWAN,BJP,66704
S04,Bihar,34,Sasaram,208,Sasaram,GEETA ARYA,AAAP,2055
S04,Bihar,34,Sasaram,208,Sasaram,KARRA PARASU RAMAIAH,JD(U),9821
S04,Bihar,34,Sasaram,208,Sasaram,MEIRA KUMAR,INC,64566
S04,Bihar,34,Sasaram,208,Sasaram,NAND LAL RAM,IND,465
S04,Bihar,34,Sasaram,208,Sasaram,RAJNARAIN RAO,IND,708
S04,Bihar,34,Sasaram,208,Sasaram,RAVIKANT CHAUDHARY,IND,740
S04,Bihar,34,Sasaram,208,Sasaram,SAROJ RAM,BMUP,420
S04,Bihar,34,Sasaram,208,Sasaram,SURENDRA RAM,IND,1049
S04,Bihar,34,Sasaram,208,Sasaram,TETRI DEVI,CPI(ML)(L),659
S04,Bihar,34,Sasaram,209,Kargahar,BALESHWAR BHARTI,BSP,3305
S04,Bihar,34,Sasaram,209,Kargahar,CHHEDI PASWAN,BJP,55172
S04,Bihar,34,Sasaram,209,Kargahar,GEETA ARYA,AAAP,2150
S04,Bihar,34,Sasaram,209,Kargahar,KARRA PARASU RAMAIAH,JD(U),26692
S04,Bihar,34,Sasaram,209,Kargahar,MEIRA KUMAR,INC,53902
S04,Bihar,34,Sasaram,209,Kargahar,NAND LAL RAM,IND,387
S04,Bihar,34,Sasaram,209,Kargahar,RAJNARAIN RAO,IND,624
S04,Bihar,34,Sasaram,209,Kargahar,RAVIKANT CHAUDHARY,IND,697
S04,Bihar,34,Sasaram,209,Kargahar,SAROJ RAM,BMUP,347
S04,Bihar,34,Sasaram,209,Kargahar,SURENDRA RAM,IND,939
S04,Bihar,34,Sasaram,209,Kargahar,TETRI DEVI,CPI(ML)(L),867
S04,Bihar,35,Karakat,211,Nokha,BHAIRAW DAYAL SINGH,IND,1199
S04,Bihar,35,Karakat,211,Nokha,DINESH KUMAR,BMUP,257
S04,Bihar,35,Karakat,211,Nokha,GHULAM KUNDANAM,AAAP,1090
S04,Bihar,35,Karakat,211,Nokha,IMRAN ALI,IND,279
S04,Bihar,35,Karakat,211,Nokha,KANTI SINGH,RJD,36751
S04,Bihar,35,Karakat,211,Nokha,MAHABALI SINGH,JD(U),15445
S04,Bihar,35,Karakat,211,Nokha,MD. DILBAS ANSARI,IND,393
S04,Bihar,35,Karakat,211,Nokha,PRADEEP KUMAR JOSHI,RSWD,1004
S04,Bihar,35,Karakat,211,Nokha,RAJA RAM SINGH,CPI(ML)(L),3984
S04,Bihar,35,Karakat,211,Nokha,RAJANI DUBEY,ABJS,754
S04,Bihar,35,Karakat,211,Nokha,RAM DAYAL SINGH,IND,767
S04,Bihar,35,Karakat,211,Nokha,SANJAY KEWAT,BSP,7802
S04,Bihar,35,Karakat,211,Nokha,SATYA NARAYAN SINGH,IND,1323
S04,Bihar,35,Karakat,211,Nokha,UPENDRA KUSHWAHA,BLSP,50519
S04,Bihar,35,Karakat,211,Nokha,VEENA BHARTI,JPS,376
S04,Bihar,35,Karakat,212,Dehri,BHAIRAW DAYAL SINGH,IND,1129
S04,Bihar,35,Karakat,212,Dehri,DINESH KUMAR,BMUP,355
S04,Bihar,35,Karakat,212,Dehri,GHULAM KUNDANAM,AAAP,1470
S04,Bihar,35,Karakat,212,Dehri,IMRAN ALI,IND,353
S04,Bihar,35,Karakat,212,Dehri,KANTI SINGH,RJD,34332
S04,Bihar,35,Karakat,212,Dehri,MAHABALI SINGH,JD(U),8245
S04,Bihar,35,Karakat,212,Dehri,MD. DILBAS ANSARI,IND,479
S04,Bihar,35,Karakat,212,Dehri,PRADEEP KUMAR JOSHI,RSWD,3021
S04,Bihar,35,Karakat,212,Dehri,RAJA RAM SINGH,CPI(ML)(L),2549
S04,Bihar,35,Karakat,212,Dehri,RAJANI DUBEY,ABJS,916
S04,Bihar,35,Karakat,212,Dehri,RAM DAYAL SINGH,IND,1196
S04,Bihar,35,Karakat,212,Dehri,SANJAY KEWAT,BSP,6858
S04,Bihar,35,Karakat,212,Dehri,SATYA NARAYAN SINGH,IND,2258
S04,Bihar,35,Karakat,212,Dehri,UPENDRA KUSHWAHA,BLSP,65162
S04,Bihar,35,Karakat,212,Dehri,VEENA BHARTI,JPS,466
S04,Bihar,35,Karakat,213,Karakat,BHAIRAW DAYAL SINGH,IND,1128
S04,Bihar,35,Karakat,213,Karakat,DINESH KUMAR,BMUP,277
S04,Bihar,35,Karakat,213,Karakat,GHULAM KUNDANAM,AAAP,1003
S04,Bihar,35,Karakat,213,Karakat,IMRAN ALI,IND,307
S04,Bihar,35,Karakat,213,Karakat,KANTI SINGH,RJD,40925
S04,Bihar,35,Karakat,213,Karakat,MAHABALI SINGH,JD(U),11052
S04,Bihar,35,Karakat,213,Karakat,MD. DILBAS ANSARI,IND,507
S04,Bihar,35,Karakat,213,Karakat,PRADEEP KUMAR JOSHI,RSWD,835
S04,Bihar,35,Karakat,213,Karakat,RAJA RAM SINGH,CPI(ML)(L),11256
S04,Bihar,35,Karakat,213,Karakat,RAJANI DUBEY,ABJS,722
S04,Bihar,35,Karakat,213,Karakat,RAM DAYAL SINGH,IND,756
S04,Bihar,35,Karakat,213,Karakat,SANJAY KEWAT,BSP,3874
S04,Bihar,35,Karakat,213,Karakat,SATYA NARAYAN SINGH,IND,1398
S04,Bihar,35,Karakat,213,Karakat,UPENDRA KUSHWAHA,BLSP,56211
S04,Bihar,35,Karakat,213,Karakat,VEENA BHARTI,JPS,470
S04,Bihar,35,Karakat,219,Goh,BHAIRAW DAYAL SINGH,IND,1273
S04,Bihar,35,Karakat,219,Goh,DINESH KUMAR,BMUP,343
S04,Bihar,35,Karakat,219,Goh,GHULAM KUNDANAM,AAAP,1159
S04,Bihar,35,Karakat,219,Goh,IMRAN ALI,IND,343
S04,Bihar,35,Karakat,219,Goh,KANTI SINGH,RJD,47556
S04,Bihar,35,Karakat,219,Goh,MAHABALI SINGH,JD(U),14551
S04,Bihar,35,Karakat,219,Goh,MD. DILBAS ANSARI,IND,477
S04,Bihar,35,Karakat,219,Goh,PRADEEP KUMAR JOSHI,RSWD,646
S04,Bihar,35,Karakat,219,Goh,RAJA RAM SINGH,CPI(ML)(L),2762
S04,Bihar,35,Karakat,219,Goh,RAJANI DUBEY,ABJS,651
S04,Bihar,35,Karakat,219,Goh,RAM DAYAL SINGH,IND,876
S04,Bihar,35,Karakat,219,Goh,SANJAY KEWAT,BSP,8079
S04,Bihar,35,Karakat,219,Goh,SATYA NARAYAN SINGH,IND,1428
S04,Bihar,35,Karakat,219,Goh,UPENDRA KUSHWAHA,BLSP,55455
S04,Bihar,35,Karakat,219,Goh,VEENA BHARTI,JPS,571
S04,Bihar,35,Karakat,220,Obra,BHAIRAW DAYAL SINGH,IND,1126
S04,Bihar,35,Karakat,220,Obra,DINESH KUMAR,BMUP,349
S04,Bihar,35,Karakat,220,Obra,GHULAM KUNDANAM,AAAP,1140
S04,Bihar,35,Karakat,220,Obra,IMRAN ALI,IND,382
S04,Bihar,35,Karakat,220,Obra,KANTI SINGH,RJD,42074
S04,Bihar,35,Karakat,220,Obra,MAHABALI SINGH,JD(U),16392
S04,Bihar,35,Karakat,220,Obra,MD. DILBAS ANSARI,IND,504
S04,Bihar,35,Karakat,220,Obra,PRADEEP KUMAR JOSHI,RSWD,562
S04,Bihar,35,Karakat,220,Obra,RAJA RAM SINGH,CPI(ML)(L),10721
S04,Bihar,35,Karakat,220,Obra,RAJANI DUBEY,ABJS,1043
S04,Bihar,35,Karakat,220,Obra,RAM DAYAL SINGH,IND,1108
S04,Bihar,35,Karakat,220,Obra,SANJAY KEWAT,BSP,7679
S04,Bihar,35,Karakat,220,Obra,SATYA NARAYAN SINGH,IND,2401
S04,Bihar,35,Karakat,220,Obra,UPENDRA KUSHWAHA,BLSP,56115
S04,Bihar,35,Karakat,220,Obra,VEENA BHARTI,JPS,887
S04,Bihar,35,Karakat,221,Nabinagar,BHAIRAW DAYAL SINGH,IND,1119
S04,Bihar,35,Karakat,221,Nabinagar,DINESH KUMAR,BMUP,777
S04,Bihar,35,Karakat,221,Nabinagar,GHULAM KUNDANAM,AAAP,1072
S04,Bihar,35,Karakat,221,Nabinagar,IMRAN ALI,IND,384
S04,Bihar,35,Karakat,221,Nabinagar,KANTI SINGH,RJD,31981
S04,Bihar,35,Karakat,221,Nabinagar,MAHABALI SINGH,JD(U),11014
S04,Bihar,35,Karakat,221,Nabinagar,MD. DILBAS ANSARI,IND,453
S04,Bihar,35,Karakat,221,Nabinagar,PRADEEP KUMAR JOSHI,RSWD,925
S04,Bihar,35,Karakat,221,Nabinagar,RAJA RAM SINGH,CPI(ML)(L),1410
S04,Bihar,35,Karakat,221,Nabinagar,RAJANI DUBEY,ABJS,708
S04,Bihar,35,Karakat,221,Nabinagar,RAM DAYAL SINGH,IND,756
S04,Bihar,35,Karakat,221,Nabinagar,SANJAY KEWAT,BSP,11209
S04,Bihar,35,Karakat,221,Nabinagar,SATYA NARAYAN SINGH,IND,1110
S04,Bihar,35,Karakat,221,Nabinagar,UPENDRA KUSHWAHA,BLSP,55359
S04,Bihar,35,Karakat,221,Nabinagar,VEENA BHARTI,JPS,1232
S04,Bihar,36,Jahanabad,214,Arwal,ANIL KUMAR SHARMA,JD(U),11694
S04,Bihar,36,Jahanabad,214,Arwal,ARJUN THAKUR,IND,1220
S04,Bihar,36,Jahanabad,214,Arwal,CHANDRA BHUSHAN SHARMA,AAAP,539
S04,Bihar,36,Jahanabad,214,Arwal,DR. ARUN KUMAR,BLSP,53612
S04,Bihar,36,Jahanabad,214,Arwal,MANJAY KUMAR,IND,1113
S04,Bihar,36,Jahanabad,214,Arwal,MANJU DEVI,KVD,449
S04,Bihar,36,Jahanabad,214,Arwal,MD. ISTIYAK,AITC,953
S04,Bihar,36,Jahanabad,214,Arwal,NARENDRA KUMAR,SHS,298
S04,Bihar,36,Jahanabad,214,Arwal,NITYANAND SINGH,IND,1652
S04,Bihar,36,Jahanabad,214,Arwal,PARSHURAM VIND,BMUP,364
S04,Bihar,36,Jahanabad,214,Arwal,RAHUL RANJAN,JMM,568
S04,Bihar,36,Jahanabad,214,Arwal,RAMADHAR SINGH,CPI(ML)(L),8156
S04,Bihar,36,Jahanabad,214,Arwal,RAVINDRA SINGH,BSP,2166
S04,Bihar,36,Jahanabad,214,Arwal,SUDAY YADAV,IND,519
S04,Bihar,36,Jahanabad,214,Arwal,SURENDRA PRASAD YADAV,RJD,36875
S04,Bihar,36,Jahanabad,215,Kurtha,ANIL KUMAR SHARMA,JD(U),14026
S04,Bihar,36,Jahanabad,215,Kurtha,ARJUN THAKUR,IND,1028
S04,Bihar,36,Jahanabad,215,Kurtha,CHANDRA BHUSHAN SHARMA,AAAP,521
S04,Bihar,36,Jahanabad,215,Kurtha,DR. ARUN KUMAR,BLSP,49835
S04,Bihar,36,Jahanabad,215,Kurtha,MANJAY KUMAR,IND,1075
S04,Bihar,36,Jahanabad,215,Kurtha,MANJU DEVI,KVD,373
S04,Bihar,36,Jahanabad,215,Kurtha,MD. ISTIYAK,AITC,874
S04,Bihar,36,Jahanabad,215,Kurtha,NARENDRA KUMAR,SHS,276
S04,Bihar,36,Jahanabad,215,Kurtha,NITYANAND SINGH,IND,1346
S04,Bihar,36,Jahanabad,215,Kurtha,PARSHURAM VIND,BMUP,280
S04,Bihar,36,Jahanabad,215,Kurtha,RAHUL RANJAN,JMM,443
S04,Bihar,36,Jahanabad,215,Kurtha,RAMADHAR SINGH,CPI(ML)(L),3894
S04,Bihar,36,Jahanabad,215,Kurtha,RAVINDRA SINGH,BSP,1959
S04,Bihar,36,Jahanabad,215,Kurtha,SUDAY YADAV,IND,542
S04,Bihar,36,Jahanabad,215,Kurtha,SURENDRA PRASAD YADAV,RJD,41322
S04,Bihar,36,Jahanabad,216,Jahanabad,ANIL KUMAR SHARMA,JD(U),16604
S04,Bihar,36,Jahanabad,216,Jahanabad,ARJUN THAKUR,IND,1333
S04,Bihar,36,Jahanabad,216,Jahanabad,CHANDRA BHUSHAN SHARMA,AAAP,749
S04,Bihar,36,Jahanabad,216,Jahanabad,DR. ARUN KUMAR,BLSP,62019
S04,Bihar,36,Jahanabad,216,Jahanabad,MANJAY KUMAR,IND,1600
S04,Bihar,36,Jahanabad,216,Jahanabad,MANJU DEVI,KVD,435
S04,Bihar,36,Jahanabad,216,Jahanabad,MD. ISTIYAK,AITC,1029
S04,Bihar,36,Jahanabad,216,Jahanabad,NARENDRA KUMAR,SHS,344
S04,Bihar,36,Jahanabad,216,Jahanabad,NITYANAND SINGH,IND,1883
S04,Bihar,36,Jahanabad,216,Jahanabad,PARSHURAM VIND,BMUP,650
S04,Bihar,36,Jahanabad,216,Jahanabad,RAHUL RANJAN,JMM,607
S04,Bihar,36,Jahanabad,216,Jahanabad,RAMADHAR SINGH,CPI(ML)(L),5363
S04,Bihar,36,Jahanabad,216,Jahanabad,RAVINDRA SINGH,BSP,2019
S04,Bihar,36,Jahanabad,216,Jahanabad,SUDAY YADAV,IND,706
S04,Bihar,36,Jahanabad,216,Jahanabad,SURENDRA PRASAD YADAV,RJD,55817
S04,Bihar,36,Jahanabad,217,Ghosi,ANIL KUMAR SHARMA,JD(U),17990
S04,Bihar,36,Jahanabad,217,Ghosi,ARJUN THAKUR,IND,1364
S04,Bihar,36,Jahanabad,217,Ghosi,CHANDRA BHUSHAN SHARMA,AAAP,591
S04,Bihar,36,Jahanabad,217,Ghosi,DR. ARUN KUMAR,BLSP,55615
S04,Bihar,36,Jahanabad,217,Ghosi,MANJAY KUMAR,IND,1504
S04,Bihar,36,Jahanabad,217,Ghosi,MANJU DEVI,KVD,502
S04,Bihar,36,Jahanabad,217,Ghosi,MD. ISTIYAK,AITC,935
S04,Bihar,36,Jahanabad,217,Ghosi,NARENDRA KUMAR,SHS,554
S04,Bihar,36,Jahanabad,217,Ghosi,NITYANAND SINGH,IND,1626
S04,Bihar,36,Jahanabad,217,Ghosi,PARSHURAM VIND,BMUP,572
S04,Bihar,36,Jahanabad,217,Ghosi,RAHUL RANJAN,JMM,596
S04,Bihar,36,Jahanabad,217,Ghosi,RAMADHAR SINGH,CPI(ML)(L),10750
S04,Bihar,36,Jahanabad,217,Ghosi,RAVINDRA SINGH,BSP,1053
S04,Bihar,36,Jahanabad,217,Ghosi,SUDAY YADAV,IND,619
S04,Bihar,36,Jahanabad,217,Ghosi,SURENDRA PRASAD YADAV,RJD,45235
S04,Bihar,36,Jahanabad,218,Makhadumapur (SC),ANIL KUMAR SHARMA,JD(U),13907
S04,Bihar,36,Jahanabad,218,Makhadumapur (SC),ARJUN THAKUR,IND,1291
S04,Bihar,36,Jahanabad,218,Makhadumapur (SC),CHANDRA BHUSHAN SHARMA,AAAP,576
S04,Bihar,36,Jahanabad,218,Makhadumapur (SC),DR. ARUN KUMAR,BLSP,50907
S04,Bihar,36,Jahanabad,218,Makhadumapur (SC),MANJAY KUMAR,IND,1599
S04,Bihar,36,Jahanabad,218,Makhadumapur (SC),MANJU DEVI,KVD,455
S04,Bihar,36,Jahanabad,218,Makhadumapur (SC),MD. ISTIYAK,AITC,1033
S04,Bihar,36,Jahanabad,218,Makhadumapur (SC),NARENDRA KUMAR,SHS,280
S04,Bihar,36,Jahanabad,218,Makhadumapur (SC),NITYANAND SINGH,IND,1767
S04,Bihar,36,Jahanabad,218,Makhadumapur (SC),PARSHURAM VIND,BMUP,308
S04,Bihar,36,Jahanabad,218,Makhadumapur (SC),RAHUL RANJAN,JMM,585
S04,Bihar,36,Jahanabad,218,Makhadumapur (SC),RAMADHAR SINGH,CPI(ML)(L),4125
S04,Bihar,36,Jahanabad,218,Makhadumapur (SC),RAVINDRA SINGH,BSP,1744
S04,Bihar,36,Jahanabad,218,Makhadumapur (SC),SUDAY YADAV,IND,675
S04,Bihar,36,Jahanabad,218,Makhadumapur (SC),SURENDRA PRASAD YADAV,RJD,47087
S04,Bihar,36,Jahanabad,233,Atri,ANIL KUMAR SHARMA,JD(U),26590
S04,Bihar,36,Jahanabad,233,Atri,ARJUN THAKUR,IND,1519
S04,Bihar,36,Jahanabad,233,Atri,CHANDRA BHUSHAN SHARMA,AAAP,730
S04,Bihar,36,Jahanabad,233,Atri,DR. ARUN KUMAR,BLSP,50434
S04,Bihar,36,Jahanabad,233,Atri,MANJAY KUMAR,IND,1983
S04,Bihar,36,Jahanabad,233,Atri,MANJU DEVI,KVD,611
S04,Bihar,36,Jahanabad,233,Atri,MD. ISTIYAK,AITC,1216
S04,Bihar,36,Jahanabad,233,Atri,NARENDRA KUMAR,SHS,369
S04,Bihar,36,Jahanabad,233,Atri,NITYANAND SINGH,IND,2351
S04,Bihar,36,Jahanabad,233,Atri,PARSHURAM VIND,BMUP,546
S04,Bihar,36,Jahanabad,233,Atri,RAHUL RANJAN,JMM,722
S04,Bihar,36,Jahanabad,233,Atri,RAMADHAR SINGH,CPI(ML)(L),2077
S04,Bihar,36,Jahanabad,233,Atri,RAVINDRA SINGH,BSP,1637
S04,Bihar,36,Jahanabad,233,Atri,SUDAY YADAV,IND,1141
S04,Bihar,36,Jahanabad,233,Atri,SURENDRA PRASAD YADAV,RJD,53750
S04,Bihar,37,Aurangabad,222,Kutumba (SC),BAGI KUMAR VERMA,JD(U),25500
