ST_CODE,ST_NAME,MONTH,YEAR,DIST_NAME,AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,TVTSPOL_IC,POSITION
S18,Odisha,5,2014,Subaranapur,65,Sonepur,GEN,NANDIGHOSH MEHER,M,GEN,58,skd,1192,8
S18,Odisha,5,2014,Bolangir,66,Loisingha ,SC,JOGENDRA BEHERA,M,SC,72,BJD,64340,1
S18,Odisha,5,2014,Bolangir,66,Loisingha ,SC,PANDABA CHANDRA KUMBHAR,M,SC,51,INC,41486,2
S18,Odisha,5,2014,Bolangir,66,Loisingha ,SC,PARAMANANDA SETH,M,SC,59,BJP,38732,3
S18,Odisha,5,2014,Bolangir,66,Loisingha ,SC,OM PRAKASH KUMBHAR,M,SC,46,AOP,3063,4
S18,Odisha,5,2014,Bolangir,66,Loisingha ,SC,DINGAR KUMBHAR,M,SC,46,SP,2301,5
S18,Odisha,5,2014,Bolangir,66,Loisingha ,SC,JANMA BARIK,M,SC,31,APoI,2231,6
S18,Odisha,5,2014,Bolangir,66,Loisingha ,SC,JUGESWAR KUMBHAR,M,SC,46,BSP,2000,7
S18,Odisha,5,2014,Bolangir,66,Loisingha ,SC,None of the Above,NULL,NULL,NULL,NOTA,1737,8
S18,Odisha,5,2014,Bolangir,66,Loisingha ,SC,SATYANANDA SUNA,M,SC,66,IND,1039,9
S18,Odisha,5,2014,Bolangir,66,Loisingha ,SC,SURUSINGH NAG,M,SC,62,IND,739,10
S18,Odisha,5,2014,Bolangir,66,Loisingha ,SC,LALMAN NAG,M,SC,41,lggp,585,11
S18,Odisha,5,2014,Bolangir,66,Loisingha ,SC,NARASINGH SING,M,SC,25,ojm,569,12
S18,Odisha,5,2014,Bolangir,67,Patnagarh,GEN,KANAK VARDHAN SINGH DEO,M,GEN,57,BJP,74372,1
S18,Odisha,5,2014,Bolangir,67,Patnagarh,GEN,PRAKRITI DEVI SINGH DEO,F,GEN,49,BJD,60719,2
S18,Odisha,5,2014,Bolangir,67,Patnagarh,GEN,KISHOR KUMAR PARICHHA,M,GEN,56,INC,33697,3
S18,Odisha,5,2014,Bolangir,67,Patnagarh,GEN,SUNIL GOEL,M,GEN,44,AAAP,5588,4
S18,Odisha,5,2014,Bolangir,67,Patnagarh,GEN,None of the Above,NULL,NULL,NULL,NOTA,3079,5
S18,Odisha,5,2014,Bolangir,67,Patnagarh,GEN,JAYA SUDAN BARIHA,M,ST,62,BSP,2742,6
S18,Odisha,5,2014,Bolangir,67,Patnagarh,GEN,PURNA CHANDRA MEHER,M,GEN,61,IND,1553,7
S18,Odisha,5,2014,Bolangir,67,Patnagarh,GEN,MOHAN SUNDAR MEHER,M,GEN,66,IND,1545,8
S18,Odisha,5,2014,Bolangir,68,Bolangir ,GEN,NARASINGHA MISHRA,M,GEN,73,INC,61730,1
S18,Odisha,5,2014,Bolangir,68,Bolangir ,GEN,ANAG UDAY SINGHDEO,M,GEN,68,BJD,49476,2
S18,Odisha,5,2014,Bolangir,68,Bolangir ,GEN,BASUDEV PATI,M,GEN,49,BJP,35130,3
S18,Odisha,5,2014,Bolangir,68,Bolangir ,GEN,None of the Above,NULL,NULL,NULL,NOTA,2161,4
S18,Odisha,5,2014,Bolangir,68,Bolangir ,GEN,NILAKANTHA NAG,M,SC,26,APoI,1970,5
S18,Odisha,5,2014,Bolangir,68,Bolangir ,GEN,KARAM CHAND BEJ,M,GEN,49,BSP,1397,6
S18,Odisha,5,2014,Bolangir,68,Bolangir ,GEN,SANGITA MAJHI,F,GEN,39,AAAP,1086,7
S18,Odisha,5,2014,Bolangir,68,Bolangir ,GEN,SANDEEP KUMAR BAG,M,GEN,32,IND,1074,8
S18,Odisha,5,2014,Bolangir,68,Bolangir ,GEN,GOPAL CHANDRA HOTA,M,GEN,50,IND,951,9
S18,Odisha,5,2014,Bolangir,69,Titlagarh,GEN,TUKUNI SAHU,F,GEN,38,BJD,71858,1
S18,Odisha,5,2014,Bolangir,69,Titlagarh,GEN,SURENDRA SINGH BHOI,M,GEN,52,INC,57836,2
S18,Odisha,5,2014,Bolangir,69,Titlagarh,GEN,MAHENDRA KUMAR THAKUR,M,GEN,40,BJP,25617,3
S18,Odisha,5,2014,Bolangir,69,Titlagarh,GEN,JAGNESWAR,M,GEN,58,ojm,3805,4
S18,Odisha,5,2014,Bolangir,69,Titlagarh,GEN,SATYA NARAYAN BEHERA,M,GEN,45,BSP,2265,5
S18,Odisha,5,2014,Bolangir,69,Titlagarh,GEN,RANJU RAIMAN,F,SC,31,IND,1987,6
S18,Odisha,5,2014,Bolangir,69,Titlagarh,GEN,None of the Above,NULL,NULL,NULL,NOTA,1748,7
S18,Odisha,5,2014,Bolangir,69,Titlagarh,GEN,LOKNATH JAL,M,GEN,36,NCP,1229,8
S18,Odisha,5,2014,Bolangir,69,Titlagarh,GEN,CHAIRMAN BAG,M,SC,48,IND,1025,9
S18,Odisha,5,2014,Bolangir,69,Titlagarh,GEN,LALIT MOHAN TANDI,M,SC,40,APoI,956,10
S18,Odisha,5,2014,Bolangir,69,Titlagarh,GEN,SUDAM NAG,M,SC,40,KS,855,11
S18,Odisha,5,2014,Bolangir,69,Titlagarh,GEN,DEVENDRA KUMAR JAIN,M,GEN,32,KOMM,828,12
S18,Odisha,5,2014,Bolangir,69,Titlagarh,GEN,SITARAM SATPATHY,M,GEN,70,skd,814,13
S18,Odisha,5,2014,Bolangir,70,Kantabanji,GEN,AYUB KHAN,M,GEN,66,BJD,55252,1
S18,Odisha,5,2014,Bolangir,70,Kantabanji,GEN,SANTOSH SINGH SALUJA,M,GEN,54,INC,51384,2
S18,Odisha,5,2014,Bolangir,70,Kantabanji,GEN,LACHHAMAN BAG,M,GEN,36,BJP,30961,3
S18,Odisha,5,2014,Bolangir,70,Kantabanji,GEN,AJAY KUMAR DAS,M,GEN,49,AAAP,20333,4
S18,Odisha,5,2014,Bolangir,70,Kantabanji,GEN,BHOLA PANIKA,M,GEN,31,IND,3253,5
S18,Odisha,5,2014,Bolangir,70,Kantabanji,GEN,PREMANANDA PUTEL,M,GEN,54,CPI,2676,6
S18,Odisha,5,2014,Bolangir,70,Kantabanji,GEN,SUSHIL KUMBHAR,M,SC,44,BSP,1784,7
S18,Odisha,5,2014,Bolangir,70,Kantabanji,GEN,None of the Above,NULL,NULL,NULL,NOTA,1729,8
S18,Odisha,5,2014,Bolangir,70,Kantabanji,GEN,SANTOSH DEEP,M,GEN,28,IND,1269,9
S18,Odisha,5,2014,Bolangir,70,Kantabanji,GEN,SATYENDRA SUNA,M,GEN,34,AOP,1206,10
S18,Odisha,5,2014,Bolangir,70,Kantabanji,GEN,JAGADISH SINGH BHOI,M,GEN,56,BMUP,967,11
S18,Odisha,5,2014,Bolangir,70,Kantabanji,GEN,BISHNU PRASAD JUED,M,GEN,32,IND,727,12
S18,Odisha,5,2014,Bolangir,70,Kantabanji,GEN,TANKADHARA SAA,M,GEN,65,ICPa,698,13
S18,Odisha,5,2014,Bolangir,70,Kantabanji,GEN,ALEXANDER SENAPATI,M,GEN,38,IND,694,14
S18,Odisha,5,2014,Bolangir,70,Kantabanji,GEN,SRIKANTA MAHANANDA,M,GEN,37,IND,580,15
S18,Odisha,5,2014,Bolangir,70,Kantabanji,GEN,NISHIKANTA RANA,M,GEN,31,IND,536,16
S18,Odisha,5,2014,Bolangir,70,Kantabanji,GEN,NANDALAL TANDI,M,GEN,41,IND,533,17
S18,Odisha,5,2014,Nuapada,71,Nuapada,GEN,BASANTA KUMAR PANDA,M,GEN,53,BJP,55817,1
S18,Odisha,5,2014,Nuapada,71,Nuapada,GEN,RAJENDRA DHOLAKIA,M,GEN,58,BJD,46207,2
S18,Odisha,5,2014,Nuapada,71,Nuapada,GEN,GHASI RAM MAJHI,M,ST,50,INC,39654,3
S18,Odisha,5,2014,Nuapada,71,Nuapada,GEN,KUNTI SAHOO,F,GEN,28,BSP,2611,4
S18,Odisha,5,2014,Nuapada,71,Nuapada,GEN,None of the Above,NULL,NULL,NULL,NOTA,2426,5
S18,Odisha,5,2014,Nuapada,71,Nuapada,GEN,ISWAR CHANDRA THAKUR,M,ST,40,AOP,1923,6
S18,Odisha,5,2014,Nuapada,71,Nuapada,GEN,RANGADHAR MAJHI,M,ST,45,ojm,1102,7
S18,Odisha,5,2014,Nuapada,71,Nuapada,GEN,SURENDRA PRASAD PANDA,M,GEN,60,AAAP,943,8
S18,Odisha,5,2014,Nuapada,71,Nuapada,GEN,LOCHAN SINGH MAJHI,M,ST,40,SP,924,9
S18,Odisha,5,2014,Nuapada,71,Nuapada,GEN,BHARAT DAS,M,SC,43,IND,834,10
S18,Odisha,5,2014,Nuapada,71,Nuapada,GEN,PRABHAT KUMAR DHARUA,M,ST,59,skd,654,11
S18,Odisha,5,2014,Nuapada,72,Khariar,GEN,DURYODHAN MAJHI,M,ST,80,BJP,57533,1
S18,Odisha,5,2014,Nuapada,72,Khariar,GEN,ADHIRAJ MOHAN PANIGRAHI,M,GEN,37,INC,50407,2
S18,Odisha,5,2014,Nuapada,72,Khariar,GEN,LAMBODAR NIAL,M,GEN,46,BJD,47655,3
S18,Odisha,5,2014,Nuapada,72,Khariar,GEN,None of the Above,NULL,NULL,NULL,NOTA,2198,4
S18,Odisha,5,2014,Nuapada,72,Khariar,GEN,SUDHIR KUMAR SAHOO,M,GEN,44,BSP,2038,5
S18,Odisha,5,2014,Nuapada,72,Khariar,GEN,NIMAI CHARAN TANDI,M,SC,55,IND,1622,6
S18,Odisha,5,2014,Nuapada,72,Khariar,GEN,DEB DEB PRASAD SINGH DEO,M,GEN,39,ojm,1222,7
S18,Odisha,5,2014,Nuapada,72,Khariar,GEN,JALESWAR SUNA,M,SC,40,KOMM,1029,8
S18,Odisha,5,2014,Nuapada,72,Khariar,GEN,SATRUGHAN BEHERA,M,GEN,52,IND,902,9
S18,Odisha,5,2014,Nuapada,72,Khariar,GEN,SANYASHI DAS,M,GEN,40,SP,853,10
S18,Odisha,5,2014,Nuapada,72,Khariar,GEN,BHRAMAR BAG,M,SC,56,AOP,604,11
S18,Odisha,5,2014,Nuapada,72,Khariar,GEN,RADHESHYAM SAGAR,M,GEN,37,IND,595,12
S18,Odisha,5,2014,Nuapada,72,Khariar,GEN,KISHOR KUMAR BAG,M,ST,44,IND,512,13
S18,Odisha,5,2014,Nowrangpur,73,Umarkote ,ST,SUBASH GOND,M,ST,31,BJD,50500,1
S18,Odisha,5,2014,Nowrangpur,73,Umarkote ,ST,JATINDRA NATH GOND,M,ST,39,INC,39978,2
S18,Odisha,5,2014,Nowrangpur,73,Umarkote ,ST,NITYANANDA GOND,M,ST,36,BJP,21351,3
S18,Odisha,5,2014,Nowrangpur,73,Umarkote ,ST,NABIN KUMAR SANTA,M,ST,45,AOP,6803,4
S18,Odisha,5,2014,Nowrangpur,73,Umarkote ,ST,SANRAJ GOND,M,ST,33,ojm,5762,5
S18,Odisha,5,2014,Nowrangpur,73,Umarkote ,ST,None of the Above,NULL,NULL,NULL,NOTA,4930,6
S18,Odisha,5,2014,Nowrangpur,73,Umarkote ,ST,REENA MAJHI,F,ST,38,IND,4112,7
S18,Odisha,5,2014,Nowrangpur,73,Umarkote ,ST,DAMBARUDHAR MAJHI,M,ST,32,IND,2507,8
S18,Odisha,5,2014,Nowrangpur,74,Jharigam ,ST,RAMESH CHANDRA MAJHI,M,ST,35,BJD,65254,1
S18,Odisha,5,2014,Nowrangpur,74,Jharigam ,ST,ULDHAR MAJHI,M,ST,40,INC,54058,2
S18,Odisha,5,2014,Nowrangpur,74,Jharigam ,ST,KUMAR PUJARI,M,ST,53,BJP,14010,3
S18,Odisha,5,2014,Nowrangpur,74,Jharigam ,ST,None of the Above,NULL,NULL,NULL,NOTA,9498,4
S18,Odisha,5,2014,Nowrangpur,74,Jharigam ,ST,SHYAM SUNDAR MAJHI,M,ST,32,AOP,7591,5
S18,Odisha,5,2014,Nowrangpur,74,Jharigam ,ST,JALANDHAR MAJHI,M,ST,53,ojm,5004,6
S18,Odisha,5,2014,Nowrangpur,75,Nabarangpur ,ST,MANOHAR RANDHARI,M,ST,39,BJD,76659,1
S18,Odisha,5,2014,Nowrangpur,75,Nabarangpur ,ST,SADAN NAYAK,M,ST,60,INC,65270,2
S18,Odisha,5,2014,Nowrangpur,75,Nabarangpur ,ST,BIRENDRA PUJARI,M,ST,38,BJP,13496,3
S18,Odisha,5,2014,Nowrangpur,75,Nabarangpur ,ST,None of the Above,NULL,NULL,NULL,NOTA,3624,4
S18,Odisha,5,2014,Nowrangpur,75,Nabarangpur ,ST,DIBAKAR PUJARI,M,ST,31,ojm,3195,5
S18,Odisha,5,2014,Nowrangpur,75,Nabarangpur ,ST,PUSPANJALI NAYAK,F,ST,30,IND,2491,6
S18,Odisha,5,2014,Nowrangpur,75,Nabarangpur ,ST,NARASINH BHOTRA,M,ST,28,BSP,2334,7
S18,Odisha,5,2014,Nowrangpur,75,Nabarangpur ,ST,BHASKAR MAJHI,M,ST,31,IND,2035,8
S18,Odisha,5,2014,Nowrangpur,75,Nabarangpur ,ST,LAIBAN MUDULI,M,ST,48,skd,1864,9
S18,Odisha,5,2014,Nowrangpur,75,Nabarangpur ,ST,CHANDRADHWAJA MAJHI,M,ST,54,IND,1849,10
S18,Odisha,5,2014,Nowrangpur,76,Dabugam ,ST,BHUJABAL MAJHI,M,ST,47,INC,62957,1
S18,Odisha,5,2014,Nowrangpur,76,Dabugam ,ST,MOTIRAM NAYAK,M,ST,46,BJD,56860,2
S18,Odisha,5,2014,Nowrangpur,76,Dabugam ,ST,SASI DHAR MAJHI,M,ST,57,BJP,10853,3
S18,Odisha,5,2014,Nowrangpur,76,Dabugam ,ST,None of the Above,NULL,NULL,NULL,NOTA,4696,4
S18,Odisha,5,2014,Nowrangpur,76,Dabugam ,ST,KUSIA MAJHI,M,ST,52,IND,4335,5
S18,Odisha,5,2014,Nowrangpur,76,Dabugam ,ST,LAXMI DHAR NAIK,M,ST,57,AOP,3413,6
S18,Odisha,5,2014,Nowrangpur,76,Dabugam ,ST,GANGADHAR JANI,M,ST,41,ojm,3097,7
S18,Odisha,5,2014,Nowrangpur,76,Dabugam ,ST,KHAGAPATI NAYAK,M,ST,25,BSP,2554,8
S18,Odisha,5,2014,Nowrangpur,76,Dabugam ,ST,BHAGABAN NAYAK,M,ST,41,SAMO,2147,9
S18,Odisha,5,2014,Kalahandi,77,Lanjigarh ,ST,BALABHADRA MAJHI,M,ST,50,BJD,65033,1
S18,Odisha,5,2014,Kalahandi,77,Lanjigarh ,ST,PRADIP KUMAR DISHARI,M,ST,38,INC,40138,2
S18,Odisha,5,2014,Kalahandi,77,Lanjigarh ,ST,BIJAYA DISHARI,M,ST,46,BJP,26744,3
S18,Odisha,5,2014,Kalahandi,77,Lanjigarh ,ST,None of the Above,NULL,NULL,NULL,NOTA,4782,4
S18,Odisha,5,2014,Kalahandi,77,Lanjigarh ,ST,MAHENDRA KUMAR MAJHI,M,ST,33,SAMO,2094,5
S18,Odisha,5,2014,Kalahandi,77,Lanjigarh ,ST,SOBHA MAJHI,M,ST,31,BSP,2045,6
S18,Odisha,5,2014,Kalahandi,77,Lanjigarh ,ST,LAL BAHADUR JANI,M,ST,38,AAAP,1771,7
S18,Odisha,5,2014,Kalahandi,77,Lanjigarh ,ST,CHANDRAMANI NAIK,M,ST,64,BMUP,1603,8
S18,Odisha,5,2014,Kalahandi,77,Lanjigarh ,ST,SURESH MAJHI,M,ST,37,SP,1313,9
S18,Odisha,5,2014,Kalahandi,77,Lanjigarh ,ST,KIRAN KUMAR MAJHI,M,ST,29,AOP,1204,10
S18,Odisha,5,2014,Kalahandi,77,Lanjigarh ,ST,BISHNU CHARAN BHOI,M,ST,30,ojm,1099,11
S18,Odisha,5,2014,Kalahandi,77,Lanjigarh ,ST,SANATAN MAJHI,M,ST,42,CPI(ML)(L),1091,12
S18,Odisha,5,2014,Kalahandi,77,Lanjigarh ,ST,KABI MAJHI,M,ST,40,skd,674,13
S18,Odisha,5,2014,Kalahandi,78,Junagarh ,GEN,DIBYA SANKAR MISHRA,M,GEN,45,BJD,56443,1
S18,Odisha,5,2014,Kalahandi,78,Junagarh ,GEN,ANIL KUMAR SINGH DEO,M,GEN,38,BJP,46498,2
S18,Odisha,5,2014,Kalahandi,78,Junagarh ,GEN,GOBARDHAN DASH,M,GEN,49,INC,38715,3
S18,Odisha,5,2014,Kalahandi,78,Junagarh ,GEN,HARA PRASAD BAG,M,GEN,54,SP,4731,4
S18,Odisha,5,2014,Kalahandi,78,Junagarh ,GEN,DAMODAR BEHERA,M,SC,45,CPI,4166,5
S18,Odisha,5,2014,Kalahandi,78,Junagarh ,GEN,None of the Above,NULL,NULL,NULL,NOTA,2747,6
S18,Odisha,5,2014,Kalahandi,78,Junagarh ,GEN,JATISH CHANDRA MOHANTY,M,GEN,61,SAMO,2144,7
S18,Odisha,5,2014,Kalahandi,78,Junagarh ,GEN,UMAKANTA TANDI,M,SC,42,AOP,1868,8
S18,Odisha,5,2014,Kalahandi,78,Junagarh ,GEN,MANMATH BENUPANI,M,SC,57,BSP,1800,9
S18,Odisha,5,2014,Kalahandi,78,Junagarh ,GEN,SUDHANIDHI NAIK,M,GEN,58,IND,1498,10
S18,Odisha,5,2014,Kalahandi,78,Junagarh ,GEN,CHINMAYA BEHERA,M,GEN,41,AAAP,1413,11
S18,Odisha,5,2014,Kalahandi,78,Junagarh ,GEN,RAJESH KUMAR MUND,M,GEN,31,KS,822,12
S18,Odisha,5,2014,Kalahandi,78,Junagarh ,GEN,SURESH CHANDAN,M,GEN,40,BMUP,818,13
S18,Odisha,5,2014,Kalahandi,78,Junagarh ,GEN,SOBHABAN ROUL,M,SC,67,RPI(A),657,14
S18,Odisha,5,2014,Kalahandi,78,Junagarh ,GEN,PRADEEP KUMAR PADHI,M,GEN,45,ojm,653,15
S18,Odisha,5,2014,Kalahandi,79,Dharmgarh,GEN,PUSPENDRA SINGH DEO,M,GEN,47,BJD,59931,1
S18,Odisha,5,2014,Kalahandi,79,Dharmgarh,GEN,RABINDRA PATTJOSHI,M,GEN,54,BJP,43773,2
S18,Odisha,5,2014,Kalahandi,79,Dharmgarh,GEN,TUSHAR RANJAN PATTJOSHI,M,GEN,54,INC,33569,3
S18,Odisha,5,2014,Kalahandi,79,Dharmgarh,GEN,DHANUGOPAL,M,GEN,50,SP,19508,4
S18,Odisha,5,2014,Kalahandi,79,Dharmgarh,GEN,DIGAMBAR DURIA,M,SC,40,SAMO,10011,5
S18,Odisha,5,2014,Kalahandi,79,Dharmgarh,GEN,BISHNU PRASAD AGRAWAL,M,GEN,40,AAAP,3789,6
S18,Odisha,5,2014,Kalahandi,79,Dharmgarh,GEN,None of the Above,NULL,NULL,NULL,NOTA,3669,7
S18,Odisha,5,2014,Kalahandi,79,Dharmgarh,GEN,SIBARAM NAIK,M,GEN,31,BSP,2341,8
S18,Odisha,5,2014,Kalahandi,79,Dharmgarh,GEN,SUSHANTA KUMAR NAIK,M,SC,36,CPI,2296,9
S18,Odisha,5,2014,Kalahandi,79,Dharmgarh,GEN,SHYAM SUNDAR PANDA,M,GEN,35,AOP,2092,10
S18,Odisha,5,2014,Kalahandi,79,Dharmgarh,GEN,AKRUR PRASAD SETHIA,M,SC,58,KS,1041,11
S18,Odisha,5,2014,Kalahandi,79,Dharmgarh,GEN,KUBER SAHU,M,GEN,47,skd,895,12
S18,Odisha,5,2014,Kalahandi,80,Bhawanipatna ,SC,ANAM NAIK,M,SC,51,BJD,54825,1
S18,Odisha,5,2014,Kalahandi,80,Bhawanipatna ,SC,DUSMANTA NAIK,M,SC,47,INC,44011,2
S18,Odisha,5,2014,Kalahandi,80,Bhawanipatna ,SC,DAYANIDHI NAIK,M,SC,42,BJP,32449,3
S18,Odisha,5,2014,Kalahandi,80,Bhawanipatna ,SC,SARAT CHANDRA NAIK,M,SC,43,AOP,4320,4
S18,Odisha,5,2014,Kalahandi,80,Bhawanipatna ,SC,LINGARAJ AZAD,M,SC,50,SWJP,1960,5
S18,Odisha,5,2014,Kalahandi,80,Bhawanipatna ,SC,CHITRASEN CHHATRIA,M,SC,65,BSP,1730,6
S18,Odisha,5,2014,Kalahandi,80,Bhawanipatna ,SC,BAISNAB CHARAN NAIK,M,SC,37,IND,1551,7
S18,Odisha,5,2014,Kalahandi,80,Bhawanipatna ,SC,YUDHA SUNANI,M,SC,38,NCP,1220,8
S18,Odisha,5,2014,Kalahandi,80,Bhawanipatna ,SC,None of the Above,NULL,NULL,NULL,NOTA,1083,9
S18,Odisha,5,2014,Kalahandi,80,Bhawanipatna ,SC,RISHISUDAN CHHATRAPAL,M,SC,41,BMUP,1012,10
S18,Odisha,5,2014,Kalahandi,80,Bhawanipatna ,SC,BAIDYA NATH BEHERA,M,SC,49,APoI,985,11
S18,Odisha,5,2014,Kalahandi,80,Bhawanipatna ,SC,HEMABANTI NAIK,F,SC,32,KS,730,12
S18,Odisha,5,2014,Kalahandi,80,Bhawanipatna ,SC,DAMAYANTI MAHANAND,F,SC,31,AAAP,729,13
S18,Odisha,5,2014,Kalahandi,80,Bhawanipatna ,SC,LALU NIAL,M,SC,30,SP,674,14
S18,Odisha,5,2014,Kalahandi,80,Bhawanipatna ,SC,SURYA NARAYAN KUMAR,M,SC,39,SAMO,533,15
S18,Odisha,5,2014,Kalahandi,80,Bhawanipatna ,SC,USHA NAG,F,SC,37,PCHVP,500,16
S18,Odisha,5,2014,Kalahandi,80,Bhawanipatna ,SC,KAISHAB BIHARI,M,SC,44,skd,453,17
S18,Odisha,5,2014,Kalahandi,80,Bhawanipatna ,SC,MANOJ NAIK,M,SC,37,ojm,429,18
S18,Odisha,5,2014,Kalahandi,81,Narla,GEN,DHANESWAR MAJHI,M,ST,73,BJD,56783,1
S18,Odisha,5,2014,Kalahandi,81,Narla,GEN,JAGANNATH PATTNAYAK,M,GEN,68,INC,41015,2
S18,Odisha,5,2014,Kalahandi,81,Narla,GEN,ARTATRANA MOHAPATRA,M,GEN,45,BJP,31809,3
S18,Odisha,5,2014,Kalahandi,81,Narla,GEN,ARJUN SAHOO,M,GEN,43,IND,2446,4
S18,Odisha,5,2014,Kalahandi,81,Narla,GEN,HEMANTA KUMAR DAS,M,GEN,35,skd,2147,5
S18,Odisha,5,2014,Kalahandi,81,Narla,GEN,LAXMI GOUDIA,F,GEN,60,ojm,2144,6
S18,Odisha,5,2014,Kalahandi,81,Narla,GEN,ASHAKARI NAG,M,GEN,72,IND,1681,7
S18,Odisha,5,2014,Kalahandi,81,Narla,GEN,GOURA CHANDRA SETH,M,GEN,37,BSP,1633,8
S18,Odisha,5,2014,Kalahandi,81,Narla,GEN,LAXMINARAYAN PANDA,M,GEN,35,AAAP,1452,9
S18,Odisha,5,2014,Kalahandi,81,Narla,GEN,MANOJ KUMAR PATTANAYAK,M,GEN,30,AOP,1146,10
S18,Odisha,5,2014,Kalahandi,81,Narla,GEN,PRAVAKAR NAG,M,GEN,60,IND,1039,11
S18,Odisha,5,2014,Kalahandi,81,Narla,GEN,BAIDYANATH MISHRA,M,GEN,66,KOKD,949,12
S18,Odisha,5,2014,Kalahandi,81,Narla,GEN,DEBENDRA NAYAK,M,GEN,35,IND,858,13
S18,Odisha,5,2014,Kalahandi,81,Narla,GEN,UDHABA SAHU,M,GEN,50,CPI(ML)(L),854,14
S18,Odisha,5,2014,Kalahandi,81,Narla,GEN,BHISMA CHANDRA SAHU,M,GEN,33,PCHVP,849,15
S18,Odisha,5,2014,Kalahandi,81,Narla,GEN,P. SHANKAR REDDI,M,GEN,35,KS,782,16
S18,Odisha,5,2014,Kalahandi,81,Narla,GEN,UCHHABA SAHU,M,GEN,37,IND,648,17
S18,Odisha,5,2014,Kalahandi,81,Narla,GEN,MAHENDRA DHANGADA MAJHI,M,SC,30,BMUP,623,18
S18,Odisha,5,2014,Kalahandi,81,Narla,GEN,DEBARAJ SAHU,M,GEN,30,SAMO,593,19
S18,Odisha,5,2014,Kalahandi,81,Narla,GEN,None of the Above,NULL,NULL,NULL,NOTA,583,20
S18,Odisha,5,2014,Kalahandi,81,Narla,GEN,UMESH CHANDRA SAHU,M,GEN,30,SP,462,21
S18,Odisha,5,2014,Kandhamal,82,Baliguda ,ST,RAJIB PATRA,M,ST,43,BJD,37606,1
S18,Odisha,5,2014,Kandhamal,82,Baliguda ,ST,KLESA PRADHAN,M,ST,56,INC,34910,2
S18,Odisha,5,2014,Kandhamal,82,Baliguda ,ST,KARENDRA MAJHI,M,ST,39,BJP,18103,3
S18,Odisha,5,2014,Kandhamal,82,Baliguda ,ST,NABAGHANA KARJIMAJHI,M,ST,25,BSP,2718,4
S18,Odisha,5,2014,Kandhamal,82,Baliguda ,ST,None of the Above,NULL,NULL,NULL,NOTA,1856,5
S18,Odisha,5,2014,Kandhamal,82,Baliguda ,ST,DUKHISHYAM MUTHAMAJHI,M,ST,46,AOP,1582,6
S18,Odisha,5,2014,Kandhamal,82,Baliguda ,ST,DEBENDRA KANHAR,M,ST,61,IND,1429,7
S18,Odisha,5,2014,Kandhamal,82,Baliguda ,ST,BIJESWAR MALLICK,M,ST,32,ojm,1426,8
S18,Odisha,5,2014,Kandhamal,82,Baliguda ,ST,MINATI MALLICK,F,ST,51,IND,1314,9
S18,Odisha,5,2014,Kandhamal,83,G. Udayagiri ,ST,JACOB PRADHAN,M,ST,53,INC,48958,1
S18,Odisha,5,2014,Kandhamal,83,G. Udayagiri ,ST,PRADEEP KUMAR PRADHAN,M,ST,42,BJD,38669,2
S18,Odisha,5,2014,Kandhamal,83,G. Udayagiri ,ST,MANAGOBINDA PRADHAN,M,ST,41,BJP,27295,3
S18,Odisha,5,2014,Kandhamal,83,G. Udayagiri ,ST,PRADEEP KUMAR MALLICK,M,ST,47,AOP,3205,4
S18,Odisha,5,2014,Kandhamal,83,G. Udayagiri ,ST,MENAKA PRADHAN,F,ST,36,NCP,1867,5
S18,Odisha,5,2014,Kandhamal,83,G. Udayagiri ,ST,None of the Above,NULL,NULL,NULL,NOTA,1790,6
S18,Odisha,5,2014,Kandhamal,83,G. Udayagiri ,ST,SANJAYA KUMAR PRADHAN,M,ST,32,IND,1156,7
S18,Odisha,5,2014,Kandhamal,84,Phulbani ,ST,DUGUNI KANHAR,M,ST,44,BJD,58273,1
S18,Odisha,5,2014,Kandhamal,84,Phulbani ,ST,DEBANARAYAN PRADHAN,M,ST,36,BJP,32478,2
S18,Odisha,5,2014,Kandhamal,84,Phulbani ,ST,SUDARSAN KANHAR,M,ST,59,INC,21510,3
S18,Odisha,5,2014,Kandhamal,84,Phulbani ,ST,ANANTA KANHAR,M,ST,34,KS,3133,4
S18,Odisha,5,2014,Kandhamal,84,Phulbani ,ST,DURGAMADHAB KANHAR,M,ST,50,AOP,2203,5
S18,Odisha,5,2014,Kandhamal,84,Phulbani ,ST,JALANDHAR KANHAR,M,ST,42,IND,1683,6
S18,Odisha,5,2014,Kandhamal,84,Phulbani ,ST,None of the Above,NULL,NULL,NULL,NOTA,1584,7
S18,Odisha,5,2014,Kandhamal,84,Phulbani ,ST,HAREKRISHNA MALLICK,M,ST,33,BSP,1535,8
S18,Odisha,5,2014,Kandhamal,84,Phulbani ,ST,UMESH PRASAD PATRA,M,ST,46,AAAP,1288,9
S18,Odisha,5,2014,Kandhamal,84,Phulbani ,ST,PURUSOTTAM KANHAR,M,ST,42,ojm,1235,10
S18,Odisha,5,2014,Boudh,85,Kantamal,GEN,MAHIDHAR RANA,M,GEN,44,BJD,49202,1
S18,Odisha,5,2014,Boudh,85,Kantamal,GEN,HARINARAYAN  PRADHAN,M,GEN,52,INC,23836,2
