ST_CODE,ST_NAME,MONTH,YEAR,DIST_NAME,AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTY,VOTES,POSITION
S09,Jammu & Kashmir,12,2014,JAMMU,75,Ranbir singh Pura,SC,DR. GAGAN BHAGAT,M,SC,37,BJP,25696,1
S09,Jammu & Kashmir,12,2014,JAMMU,75,Ranbir singh Pura,SC,BUSHAN LAL,M,SC,43,JKPDP,12086,2
S09,Jammu & Kashmir,12,2014,JAMMU,75,Ranbir singh Pura,SC,B.R KUNDAL,M,SC,65,IND,11140,3
S09,Jammu & Kashmir,12,2014,JAMMU,75,Ranbir singh Pura,SC,ROMESH LAL MOTTAN,M,SC,58,JKN,5852,4
S09,Jammu & Kashmir,12,2014,JAMMU,75,Ranbir singh Pura,SC,SUMAN LATA BHAGAT,F,SC,63,INC,3665,5
S09,Jammu & Kashmir,12,2014,JAMMU,75,Ranbir singh Pura,SC,AJAIB SINGH MOTAN,M,SC,54,BSP,966,6
S09,Jammu & Kashmir,12,2014,JAMMU,75,Ranbir singh Pura,SC,DEVINDER SINGH,M,SC,40,IND,594,7
S09,Jammu & Kashmir,12,2014,JAMMU,75,Ranbir singh Pura,SC,KULDEEP RAJ,M,SC,48,IND,421,8
S09,Jammu & Kashmir,12,2014,JAMMU,75,Ranbir singh Pura,SC,KESAR PARVEEN,F,SC,40,JKNPP,418,9
S09,Jammu & Kashmir,12,2014,JAMMU,75,Ranbir singh Pura,SC,None of the Above,NULL,NULL,NULL,NOTA,336,10
S09,Jammu & Kashmir,12,2014,JAMMU,75,Ranbir singh Pura,SC,SHAM LAL,M,SC,60,SP,266,11
S09,Jammu & Kashmir,12,2014,JAMMU,75,Ranbir singh Pura,SC,PARGAT SINGH,M,SC,33,IND,254,12
S09,Jammu & Kashmir,12,2014,JAMMU,76,Suchet Garh,GEN,SHAM LAL CHOUDHARY,M,GEN,53,BJP,19971,1
S09,Jammu & Kashmir,12,2014,JAMMU,76,Suchet Garh,GEN,TARANJIT SINGH TONI,M,GEN,50,JKN,10554,2
S09,Jammu & Kashmir,12,2014,JAMMU,76,Suchet Garh,GEN,RAJINDER SINGH CHIB,M,GEN,72,INC,9684,3
S09,Jammu & Kashmir,12,2014,JAMMU,76,Suchet Garh,GEN,TARLOK SINGH BAJWA,M,GEN,60,JKPDP,8578,4
S09,Jammu & Kashmir,12,2014,JAMMU,76,Suchet Garh,GEN,BHUPINDER SINGH,M,GEN,59,IND,628,5
S09,Jammu & Kashmir,12,2014,JAMMU,76,Suchet Garh,GEN,HARJEET KUMAR,M,GEN,49,BSP,520,6
S09,Jammu & Kashmir,12,2014,JAMMU,76,Suchet Garh,GEN,RAJINDER SINGH TOOFANI,M,GEN,49,IND,353,7
S09,Jammu & Kashmir,12,2014,JAMMU,76,Suchet Garh,GEN,RANJEET SINGH,M,GEN,53,IND,234,8
S09,Jammu & Kashmir,12,2014,JAMMU,76,Suchet Garh,GEN,None of the Above,NULL,NULL,NULL,NOTA,217,9
S09,Jammu & Kashmir,12,2014,JAMMU,76,Suchet Garh,GEN,ASHOK KUMAR RANDHAWA,M,GEN,51,JKNPP,190,10
S09,Jammu & Kashmir,12,2014,JAMMU,76,Suchet Garh,GEN,JEET RAJ,M,SC,61,BMUP,181,11
S09,Jammu & Kashmir,12,2014,JAMMU,76,Suchet Garh,GEN,BACHAN LAL CHOWDHARY,M,GEN,76,IND,174,12
S09,Jammu & Kashmir,12,2014,JAMMU,76,Suchet Garh,GEN,CH. DEV RAJ,M,GEN,64,NCP,167,13
S09,Jammu & Kashmir,12,2014,JAMMU,77,Marh,GEN,SUKHNANDAN KUMAR,M,GEN,57,BJP,25396,1
S09,Jammu & Kashmir,12,2014,JAMMU,77,Marh,GEN,AJAY KUMAR SADHOTRA,M,GEN,59,JKN,13784,2
S09,Jammu & Kashmir,12,2014,JAMMU,77,Marh,GEN,BALWAN SINGH,M,GEN,59,INC,11255,3
S09,Jammu & Kashmir,12,2014,JAMMU,77,Marh,GEN,SURAM SINGH,M,GEN,51,JKPDP,4886,4
S09,Jammu & Kashmir,12,2014,JAMMU,77,Marh,GEN,ASHOK KUMAR,M,SC,42,BSP,2972,5
S09,Jammu & Kashmir,12,2014,JAMMU,77,Marh,GEN,None of the Above,NULL,NULL,NULL,NOTA,514,6
S09,Jammu & Kashmir,12,2014,JAMMU,77,Marh,GEN,SANDEEP SINGH,M,GEN,30,NCP,448,7
S09,Jammu & Kashmir,12,2014,JAMMU,77,Marh,GEN,VIJAY KUMAR,M,GEN,48,AJKMP,272,8
S09,Jammu & Kashmir,12,2014,JAMMU,77,Marh,GEN,DARSHAN LAL,M,SC,38,IND,236,9
S09,Jammu & Kashmir,12,2014,JAMMU,77,Marh,GEN,SHANKER SINGH,M,GEN,48,JKNPP,202,10
S09,Jammu & Kashmir,12,2014,JAMMU,78,Raipur Domana,SC,BALI BHAGAT,M,SC,50,BJP,49134,1
S09,Jammu & Kashmir,12,2014,JAMMU,78,Raipur Domana,SC,MULA RAM,M,SC,62,INC,16991,2
S09,Jammu & Kashmir,12,2014,JAMMU,78,Raipur Domana,SC,SAT PAUL,M,SC,56,JKN,2767,3
S09,Jammu & Kashmir,12,2014,JAMMU,78,Raipur Domana,SC,CHAMAN LAL,M,SC,61,JKPDP,1384,4
S09,Jammu & Kashmir,12,2014,JAMMU,78,Raipur Domana,SC,BEHARI LAL DIGRA,M,SC,61,BSP,1189,5
S09,Jammu & Kashmir,12,2014,JAMMU,78,Raipur Domana,SC,None of the Above,NULL,NULL,NULL,NOTA,559,6
S09,Jammu & Kashmir,12,2014,JAMMU,78,Raipur Domana,SC,NIRMAL KISHORE,M,SC,51,JKNPP,337,7
S09,Jammu & Kashmir,12,2014,JAMMU,78,Raipur Domana,SC,NARESH SALGOTRA,M,SC,36,IND,286,8
S09,Jammu & Kashmir,12,2014,JAMMU,78,Raipur Domana,SC,HARBANS LAL BHAGAT,M,SC,60,AAAP,215,9
S09,Jammu & Kashmir,12,2014,JAMMU,78,Raipur Domana,SC,ANIL KUMAR,M,SC,29,IND,196,10
S09,Jammu & Kashmir,12,2014,JAMMU,78,Raipur Domana,SC,RAJ KUMAR,M,SC,40,IND,155,11
S09,Jammu & Kashmir,12,2014,JAMMU,78,Raipur Domana,SC,SURJIT KUMAR,M,SC,29,BHBP,129,12
S09,Jammu & Kashmir,12,2014,JAMMU,79,Akhnoor,GEN,RAJEEV SHARMA,M,GEN,42,BJP,41901,1
S09,Jammu & Kashmir,12,2014,JAMMU,79,Akhnoor,GEN,SHAM LAL SHARMA,M,GEN,55,INC,32521,2
S09,Jammu & Kashmir,12,2014,JAMMU,79,Akhnoor,GEN,DEV RAJ,M,SC,58,JKPDP,1291,3
S09,Jammu & Kashmir,12,2014,JAMMU,79,Akhnoor,GEN,RAJ KUMAR,M,SC,50,BSP,1003,4
S09,Jammu & Kashmir,12,2014,JAMMU,79,Akhnoor,GEN,DR. GAFUR AHMED,M,ST,59,JKN,859,5
S09,Jammu & Kashmir,12,2014,JAMMU,79,Akhnoor,GEN,None of the Above,NULL,NULL,NULL,NOTA,436,6
S09,Jammu & Kashmir,12,2014,JAMMU,79,Akhnoor,GEN,PARDEEP KUMAR,M,SC,31,IND,304,7
S09,Jammu & Kashmir,12,2014,JAMMU,79,Akhnoor,GEN,TEJ RAM,M,SC,66,IND,266,8
S09,Jammu & Kashmir,12,2014,JAMMU,79,Akhnoor,GEN,PUSHVINDER SINGH,M,GEN,37,JKNPP,190,9
S09,Jammu & Kashmir,12,2014,JAMMU,80,Chhamb,SC,DR. KIRSHAN LAL,M,SC,59,BJP,36033,1
S09,Jammu & Kashmir,12,2014,JAMMU,80,Chhamb,SC,TARA CHAND,M,SC,51,INC,21243,2
S09,Jammu & Kashmir,12,2014,JAMMU,80,Chhamb,SC,MADAN LAL,M,SC,55,JKPDP,653,3
S09,Jammu & Kashmir,12,2014,JAMMU,80,Chhamb,SC,MANOJ KUMAR,M,SC,38,BSP,238,4
S09,Jammu & Kashmir,12,2014,JAMMU,80,Chhamb,SC,SHAKTI BALA,F,SC,29,JKN,236,5
S09,Jammu & Kashmir,12,2014,JAMMU,80,Chhamb,SC,JANAK RAJ,M,SC,48,JKNPP,226,6
S09,Jammu & Kashmir,12,2014,JAMMU,80,Chhamb,SC,None of the Above,NULL,NULL,NULL,NOTA,223,7
S09,Jammu & Kashmir,12,2014,JAMMU,80,Chhamb,SC,BHAJAN LAL,M,SC,29,NCP,215,8
S09,Jammu & Kashmir,12,2014,JAMMU,80,Chhamb,SC,MOHINDER LAL,M,SC,31,IND,199,9
S09,Jammu & Kashmir,12,2014,JAMMU,80,Chhamb,SC,BIRU MAL,M,SC,65,IND,139,10
S09,Jammu & Kashmir,12,2014,JAMMU,80,Chhamb,SC,SUBASH CHANDER,M,SC,49,AJKMP,123,11
S09,Jammu & Kashmir,12,2014,RAJAURI,81,Nowshera,GEN,RAVINDER RAINA,M,GEN,37,BJP,37374,1
S09,Jammu & Kashmir,12,2014,RAJAURI,81,Nowshera,GEN,SURINDER CHOUDHARY,M,GEN,59,JKPDP,27871,2
S09,Jammu & Kashmir,12,2014,RAJAURI,81,Nowshera,GEN,RAVINDER KUMAR SHARMA,M,GEN,47,INC,5342,3
S09,Jammu & Kashmir,12,2014,RAJAURI,81,Nowshera,GEN,RAJINDER KUMAR,M,GEN,51,IND,1208,4
S09,Jammu & Kashmir,12,2014,RAJAURI,81,Nowshera,GEN,RADHAY SHAM SHARMA,M,GEN,64,JKN,1099,5
S09,Jammu & Kashmir,12,2014,RAJAURI,81,Nowshera,GEN,YASH PAL,M,GEN,44,JKNPP,697,6
S09,Jammu & Kashmir,12,2014,RAJAURI,81,Nowshera,GEN,ASHWANI KUMAR SHARMA,M,GEN,40,IND,484,7
S09,Jammu & Kashmir,12,2014,RAJAURI,81,Nowshera,GEN,None of the Above,NULL,NULL,NULL,NOTA,423,8
S09,Jammu & Kashmir,12,2014,RAJAURI,81,Nowshera,GEN,PANKAJ KUMAR RAINA,M,GEN,30,IND,328,9
S09,Jammu & Kashmir,12,2014,RAJAURI,81,Nowshera,GEN,HAQ NAWAZ,M,ST,29,BSP,311,10
S09,Jammu & Kashmir,12,2014,RAJAURI,81,Nowshera,GEN,VIJAY KUMAR BALI,M,GEN,55,HJP,192,11
S09,Jammu & Kashmir,12,2014,RAJAURI,81,Nowshera,GEN,SURINDER KUMAR CHOUDHARY,M,GEN,46,IND,152,12
S09,Jammu & Kashmir,12,2014,RAJAURI,82,Darhal,GEN,CHOWDHARY ZULFKAR ALI,M,ST,44,JKPDP,24381,1
S09,Jammu & Kashmir,12,2014,RAJAURI,82,Darhal,GEN,CHOUDHARY LIAQAT ALI,M,ST,66,JKN,19313,2
S09,Jammu & Kashmir,12,2014,RAJAURI,82,Darhal,GEN,MOHD IQBAL MALIK,M,GEN,67,INC,18605,3
S09,Jammu & Kashmir,12,2014,RAJAURI,82,Darhal,GEN,THAKUR PURAN SINGH,M,GEN,70,BJP,11940,4
S09,Jammu & Kashmir,12,2014,RAJAURI,82,Darhal,GEN,NAZIR HUSSAIN,M,ST,59,IND,656,5
S09,Jammu & Kashmir,12,2014,RAJAURI,82,Darhal,GEN,MANIR HUSSAIN,M,GEN,44,IND,645,6
S09,Jammu & Kashmir,12,2014,RAJAURI,82,Darhal,GEN,None of the Above,NULL,NULL,NULL,NOTA,475,7
S09,Jammu & Kashmir,12,2014,RAJAURI,82,Darhal,GEN,SHERAZ BEGUM,F,GEN,40,BSP,421,8
S09,Jammu & Kashmir,12,2014,RAJAURI,82,Darhal,GEN,MOHD RAKIZ,M,GEN,36,JKNPP,366,9
S09,Jammu & Kashmir,12,2014,RAJAURI,82,Darhal,GEN,RAFAQAT AJAZ CHOUDHARY,M,ST,28,HKRD,167,10
S09,Jammu & Kashmir,12,2014,RAJAURI,82,Darhal,GEN,GHULAM HEADER ATISH,M,ST,59,IND,136,11
S09,Jammu & Kashmir,12,2014,RAJAURI,82,Darhal,GEN,ABDUL MANAF,M,GEN,44,IND,108,12
S09,Jammu & Kashmir,12,2014,RAJAURI,83,Rajouri,GEN,QAMAR HUSSAIN,M,ST,52,JKPDP,26954,1
S09,Jammu & Kashmir,12,2014,RAJAURI,83,Rajouri,GEN,CHOWDHARY TALIB HUSSAIN,M,GEN,72,BJP,24464,2
S09,Jammu & Kashmir,12,2014,RAJAURI,83,Rajouri,GEN,SHABIR AHMED KHAN,M,GEN,52,INC,24296,3
S09,Jammu & Kashmir,12,2014,RAJAURI,83,Rajouri,GEN,MIRZA ABDUL RASHID,M,GEN,76,JKN,4888,4
S09,Jammu & Kashmir,12,2014,RAJAURI,83,Rajouri,GEN,YOG RAJ,M,GEN,57,IND,1744,5
S09,Jammu & Kashmir,12,2014,RAJAURI,83,Rajouri,GEN,MOHD FAROOQ,M,ST,33,IND,1733,6
S09,Jammu & Kashmir,12,2014,RAJAURI,83,Rajouri,GEN,None of the Above,NULL,NULL,NULL,NOTA,864,7
S09,Jammu & Kashmir,12,2014,RAJAURI,83,Rajouri,GEN,ISTKHAR ALI AHMED,M,GEN,38,IND,587,8
S09,Jammu & Kashmir,12,2014,RAJAURI,83,Rajouri,GEN,GHULAM MUSTAFA,M,ST,32,IND,587,9
S09,Jammu & Kashmir,12,2014,RAJAURI,83,Rajouri,GEN,SHARAFAT ALI,M,ST,26,BSP,438,10
S09,Jammu & Kashmir,12,2014,RAJAURI,83,Rajouri,GEN,ZAHEER AHMED,M,GEN,32,IND,370,11
S09,Jammu & Kashmir,12,2014,RAJAURI,83,Rajouri,GEN,GHULAM RASOOL,M,GEN,47,IND,361,12
S09,Jammu & Kashmir,12,2014,RAJAURI,83,Rajouri,GEN,GHULAM MUSTAFA,M,GEN,45,JKNPP,358,13
S09,Jammu & Kashmir,12,2014,RAJAURI,83,Rajouri,GEN,LIYAQAT ALI,M,ST,26,IND,348,14
S09,Jammu & Kashmir,12,2014,RAJAURI,84,Kala kote,GEN,ABDUL GHANI KOHLI,M,ST,71,BJP,25225,1
S09,Jammu & Kashmir,12,2014,RAJAURI,84,Kala kote,GEN,RACHHPAL SINGH,M,GEN,63,JKN,19047,2
S09,Jammu & Kashmir,12,2014,RAJAURI,84,Kala kote,GEN,ASHOK KUMAR SHARMA,M,GEN,58,INC,10520,3
S09,Jammu & Kashmir,12,2014,RAJAURI,84,Kala kote,GEN,ASAD BARI SHAH,M,GEN,54,JKPDP,8325,4
S09,Jammu & Kashmir,12,2014,RAJAURI,84,Kala kote,GEN,MOHD RAFIQ,M,ST,60,BSP,1472,5
S09,Jammu & Kashmir,12,2014,RAJAURI,84,Kala kote,GEN,None of the Above,NULL,NULL,NULL,NOTA,766,6
S09,Jammu & Kashmir,12,2014,RAJAURI,84,Kala kote,GEN,ASHOK KUMAR,M,GEN,45,IND,526,7
S09,Jammu & Kashmir,12,2014,RAJAURI,84,Kala kote,GEN,MAHESH KUMAR SHARMA,M,GEN,42,IND,281,8
S09,Jammu & Kashmir,12,2014,POONCH,85,Surankote,GEN,CH MOHD AKRAM,M,ST,49,INC,30584,1
S09,Jammu & Kashmir,12,2014,POONCH,85,Surankote,GEN,MUSHTAQ AHMED SHAH,M,GEN,65,JKN,22520,2
S09,Jammu & Kashmir,12,2014,POONCH,85,Surankote,GEN,IQBAL HUSSAIN SHAH,M,GEN,51,JKPDP,8290,3
S09,Jammu & Kashmir,12,2014,POONCH,85,Surankote,GEN,MOHD TAJ KHAN,M,GEN,59,BJP,2123,4
S09,Jammu & Kashmir,12,2014,POONCH,85,Surankote,GEN,ASHFAQ RANA,M,GEN,47,JKNPP,429,5
S09,Jammu & Kashmir,12,2014,POONCH,85,Surankote,GEN,None of the Above,NULL,NULL,NULL,NOTA,375,6
S09,Jammu & Kashmir,12,2014,POONCH,85,Surankote,GEN,AYAZ AHMED MUGHAL,M,GEN,30,IND,371,7
S09,Jammu & Kashmir,12,2014,POONCH,85,Surankote,GEN,NASEER-UL-ISLAM AHMED,M,ST,36,BSP,327,8
S09,Jammu & Kashmir,12,2014,POONCH,85,Surankote,GEN,MOHD SADIQ QURESHI,M,GEN,51,IND,322,9
S09,Jammu & Kashmir,12,2014,POONCH,85,Surankote,GEN,JAVAID AHMED,M,ST,33,AIFB,312,10
S09,Jammu & Kashmir,12,2014,POONCH,85,Surankote,GEN,MOHD SHAH,M,GEN,51,IND,192,11
S09,Jammu & Kashmir,12,2014,POONCH,86,Mendhar,GEN,JAVED AHMED RANA,M,ST,50,JKN,31186,1
S09,Jammu & Kashmir,12,2014,POONCH,86,Mendhar,GEN,MOHD MAHROOF KHAN,M,GEN,53,JKPDP,22161,2
S09,Jammu & Kashmir,12,2014,POONCH,86,Mendhar,GEN,MURTAZA AHMED KHAN,M,GEN,50,INC,7255,3
S09,Jammu & Kashmir,12,2014,POONCH,86,Mendhar,GEN,ZULFQAR HUSSAIN KHAN,M,GEN,46,BJP,1472,4
S09,Jammu & Kashmir,12,2014,POONCH,86,Mendhar,GEN,MOHD SHARIEF KHAN,M,GEN,59,IND,830,5
S09,Jammu & Kashmir,12,2014,POONCH,86,Mendhar,GEN,NISAR AHMED KHAN,M,GEN,58,IND,534,6
S09,Jammu & Kashmir,12,2014,POONCH,86,Mendhar,GEN,NISAR HUSSAIN SHAH,M,GEN,54,IND,495,7
S09,Jammu & Kashmir,12,2014,POONCH,86,Mendhar,GEN,None of the Above,NULL,NULL,NULL,NOTA,351,8
S09,Jammu & Kashmir,12,2014,POONCH,86,Mendhar,GEN,MUSHTAQ AHMED,M,ST,48,JKPPAP,345,9
S09,Jammu & Kashmir,12,2014,POONCH,86,Mendhar,GEN,ABDUL MAJEED CHOWAN,M,ST,35,IND,343,10
S09,Jammu & Kashmir,12,2014,POONCH,86,Mendhar,GEN,MOHD TARIQ KHAN,M,GEN,45,JKNPP,212,11
S09,Jammu & Kashmir,12,2014,POONCH,86,Mendhar,GEN,MOHD SHAFEEQ KHAN,M,GEN,39,BSP,133,12
S09,Jammu & Kashmir,12,2014,POONCH,87,Poonch Haveli,GEN,SHAH MOHD TANTRAY,M,GEN,58,JKPDP,19488,1
S09,Jammu & Kashmir,12,2014,POONCH,87,Poonch Haveli,GEN,AJAZ AHMED JAN,M,GEN,37,JKN,15976,2
S09,Jammu & Kashmir,12,2014,POONCH,87,Poonch Haveli,GEN,CHAUDHARY ABDUL GHANI,M,ST,48,IND,15110,3
S09,Jammu & Kashmir,12,2014,POONCH,87,Poonch Haveli,GEN,PARDEEP SHARMA,M,GEN,41,BJP,11292,4
S09,Jammu & Kashmir,12,2014,POONCH,87,Poonch Haveli,GEN,CH BASHIR AHMED NAAZ,M,ST,58,INC,10289,5
S09,Jammu & Kashmir,12,2014,POONCH,87,Poonch Haveli,GEN,MOHD YOUNIS,M,ST,49,JKPPAP,1351,6
S09,Jammu & Kashmir,12,2014,POONCH,87,Poonch Haveli,GEN,MOHD KABIR QURESHI,M,GEN,48,IND,682,7
S09,Jammu & Kashmir,12,2014,POONCH,87,Poonch Haveli,GEN,None of the Above,NULL,NULL,NULL,NOTA,661,8
S09,Jammu & Kashmir,12,2014,POONCH,87,Poonch Haveli,GEN,JAVID IQBAL RESHI,M,GEN,25,IND,543,9
S09,Jammu & Kashmir,12,2014,POONCH,87,Poonch Haveli,GEN,MOHD RASHID,M,ST,50,JKNPP,417,10
S09,Jammu & Kashmir,12,2014,POONCH,87,Poonch Haveli,GEN,ASHFAQ AHMED,M,ST,31,BSP,406,11
S27,Jharkhand,12,2014,Sahebganj,1,Rajmahal,GEN,ANANT KUMAR OJHA,M,GEN,41,BJP,77481,1
S27,Jharkhand,12,2014,Sahebganj,1,Rajmahal,GEN,MD. TAJUDDIN,M,GEN,41,JMM,76779,2
S27,Jharkhand,12,2014,Sahebganj,1,Rajmahal,GEN,BAJRANGI PRASAD YADAV,M,GEN,43,IND,18866,3
S27,Jharkhand,12,2014,Sahebganj,1,Rajmahal,GEN,MD. RAFIKUL ALAM,M,GEN,29,CPM,5478,4
S27,Jharkhand,12,2014,Sahebganj,1,Rajmahal,GEN,ARUN MANDAL,M,GEN,60,RJD,5175,5
S27,Jharkhand,12,2014,Sahebganj,1,Rajmahal,GEN,None of the Above,NULL,NULL,NULL,NOTA,2268,6
S27,Jharkhand,12,2014,Sahebganj,1,Rajmahal,GEN,SUNIL KUMAR SINHA,M,GEN,47,JD(U),2125,7
S27,Jharkhand,12,2014,Sahebganj,1,Rajmahal,GEN,KRISHNA MAHTO,F,GEN,44,JVM,1617,8
S27,Jharkhand,12,2014,Sahebganj,1,Rajmahal,GEN,BINOD KUMAR YADAV,M,GEN,36,IND,1608,9
S27,Jharkhand,12,2014,Sahebganj,1,Rajmahal,GEN,SHANKAR MANDAL,M,GEN,39,SHS,1565,10
S27,Jharkhand,12,2014,Sahebganj,1,Rajmahal,GEN,SAIYAD ARSHAD NASAR,M,GEN,41,SP,900,11
S27,Jharkhand,12,2014,Sahebganj,1,Rajmahal,GEN,SATANAND MANDAL,M,ST,64,BMUP,667,12
S27,Jharkhand,12,2014,Sahebganj,1,Rajmahal,GEN,ARJUN KUMAR KARMKAR,M,GEN,26,NCP,576,13
S27,Jharkhand,12,2014,Sahebganj,2,Borio,ST,TALA MARANDI,M,ST,52,BJP,57565,1
S27,Jharkhand,12,2014,Godda,2,Borio,ST,TALA MARANDI,M,ST,52,BJP,57565,2
S27,Jharkhand,12,2014,Sahebganj,2,Borio,ST,LOBIN HEMBROM,M,ST,59,JMM,56853,3
S27,Jharkhand,12,2014,Godda,2,Borio,ST,LOBIN HEMBROM,M,ST,59,JMM,56853,4
S27,Jharkhand,12,2014,Sahebganj,2,Borio,ST,SURYA NARAYAN HANSDA,M,ST,33,JVM,26823,5
S27,Jharkhand,12,2014,Godda,2,Borio,ST,SURYA NARAYAN HANSDA,M,ST,33,JVM,26823,6
S27,Jharkhand,12,2014,Sahebganj,2,Borio,ST,SONA RAM MADAIYA,M,ST,53,CPI,3731,7
S27,Jharkhand,12,2014,Godda,2,Borio,ST,SONA RAM MADAIYA,M,ST,53,CPI,3731,8
S27,Jharkhand,12,2014,Sahebganj,2,Borio,ST,None of the Above,NULL,NULL,NULL,NOTA,3182,9
S27,Jharkhand,12,2014,Godda,2,Borio,ST,None of the Above,NULL,NULL,NULL,NOTA,3182,10
S27,Jharkhand,12,2014,Sahebganj,2,Borio,ST,MANJU SNEHLATA HEMBROM,F,ST,57,INC,2673,11
S27,Jharkhand,12,2014,Godda,2,Borio,ST,MANJU SNEHLATA HEMBROM,F,ST,57,INC,2673,12
S27,Jharkhand,12,2014,Sahebganj,2,Borio,ST,KRISHNA SINGH,M,ST,43,IUML,1528,13
S27,Jharkhand,12,2014,Godda,2,Borio,ST,KRISHNA SINGH,M,ST,43,IUML,1528,14
S27,Jharkhand,12,2014,Sahebganj,2,Borio,ST,ELIAS MURMU,M,ST,52,IND,1312,15
S27,Jharkhand,12,2014,Godda,2,Borio,ST,ELIAS MURMU,M,ST,52,IND,1312,16
S27,Jharkhand,12,2014,Sahebganj,2,Borio,ST,RAMA PAHADIYA,M,ST,38,AAMP,1282,17
S27,Jharkhand,12,2014,Godda,2,Borio,ST,RAMA PAHADIYA,M,ST,38,AAMP,1282,18
S27,Jharkhand,12,2014,Sahebganj,2,Borio,ST,SAURAV KUMAR MALTO,M,ST,27,IND,1174,19
S27,Jharkhand,12,2014,Godda,2,Borio,ST,SAURAV KUMAR MALTO,M,ST,27,IND,1174,20
S27,Jharkhand,12,2014,Sahebganj,2,Borio,ST,SONOTI SOREN,F,ST,28,SAP,1042,21
S27,Jharkhand,12,2014,Godda,2,Borio,ST,SONOTI SOREN,F,ST,28,SAP,1042,22
S27,Jharkhand,12,2014,Sahebganj,2,Borio,ST,VIOLET MIRU MURMU,F,ST,43,BMUP,1004,23
S27,Jharkhand,12,2014,Godda,2,Borio,ST,VIOLET MIRU MURMU,F,ST,43,BMUP,1004,24
S27,Jharkhand,12,2014,Sahebganj,3,Barhait,ST,HEMANT SOREN,M,ST,39,JMM,62515,1
S27,Jharkhand,12,2014,Godda,3,Barhait,ST,HEMANT SOREN,M,ST,39,JMM,62515,2
S27,Jharkhand,12,2014,Sahebganj,3,Barhait,ST,HEMLAL MURMU,M,ST,59,BJP,38428,3
S27,Jharkhand,12,2014,Godda,3,Barhait,ST,HEMLAL MURMU,M,ST,59,BJP,38428,4
S27,Jharkhand,12,2014,Sahebganj,3,Barhait,ST,SIMON MALTO,M,ST,45,JVM,14161,5
S27,Jharkhand,12,2014,Godda,3,Barhait,ST,SIMON MALTO,M,ST,45,JVM,14161,6
S27,Jharkhand,12,2014,Sahebganj,3,Barhait,ST,MONIKA KISKU,F,ST,27,INC,7151,7
S27,Jharkhand,12,2014,Godda,3,Barhait,ST,MONIKA KISKU,F,ST,27,INC,7151,8
S27,Jharkhand,12,2014,Sahebganj,3,Barhait,ST,SANATAN MURMU,M,ST,42,CPM,3555,9
S27,Jharkhand,12,2014,Godda,3,Barhait,ST,SANATAN MURMU,M,ST,42,CPM,3555,10
S27,Jharkhand,12,2014,Sahebganj,3,Barhait,ST,None of the Above,NULL,NULL,NULL,NOTA,2462,11
S27,Jharkhand,12,2014,Godda,3,Barhait,ST,None of the Above,NULL,NULL,NULL,NOTA,2462,12
S27,Jharkhand,12,2014,Sahebganj,3,Barhait,ST,MANGAL HANSDA,M,ST,84,IND,1274,13
S27,Jharkhand,12,2014,Godda,3,Barhait,ST,MANGAL HANSDA,M,ST,84,IND,1274,14
S27,Jharkhand,12,2014,Sahebganj,3,Barhait,ST,CHHOTO HANSDA,M,ST,51,IND,1270,15
S27,Jharkhand,12,2014,Godda,3,Barhait,ST,CHHOTO HANSDA,M,ST,51,IND,1270,16
S27,Jharkhand,12,2014,Sahebganj,3,Barhait,ST,KALDA TUDU,M,ST,31,BMUP,1237,17
S27,Jharkhand,12,2014,Godda,3,Barhait,ST,KALDA TUDU,M,ST,31,BMUP,1237,18
S27,Jharkhand,12,2014,Sahebganj,3,Barhait,ST,NILAN SOREN,M,ST,40,IND,1187,19
S27,Jharkhand,12,2014,Godda,3,Barhait,ST,NILAN SOREN,M,ST,40,IND,1187,20
S27,Jharkhand,12,2014,Sahebganj,3,Barhait,ST,BUDAN HEMBRAM,M,ST,29,SHS,1088,21
S27,Jharkhand,12,2014,Godda,3,Barhait,ST,BUDAN HEMBRAM,M,ST,29,SHS,1088,22
S27,Jharkhand,12,2014,Sahebganj,3,Barhait,ST,DILIP KUMAR MARAIYA,M,ST,44,LJVM,1054,23
S27,Jharkhand,12,2014,Godda,3,Barhait,ST,DILIP KUMAR MARAIYA,M,ST,44,LJVM,1054,24
S27,Jharkhand,12,2014,Pakur,4,Littipara,ST,DR. ANIL MURMU,M,ST,43,JMM,67194,1
S27,Jharkhand,12,2014,Dumka,4,Littipara,ST,DR. ANIL MURMU,M,ST,43,JMM,67194,2
S27,Jharkhand,12,2014,Pakur,4,Littipara,ST,SIMON MARANDI,M,ST,72,BJP,42111,3
S27,Jharkhand,12,2014,Dumka,4,Littipara,ST,SIMON MARANDI,M,ST,72,BJP,42111,4
S27,Jharkhand,12,2014,Pakur,4,Littipara,ST,SHIV CHARAN MALTO,M,ST,42,INC,12434,5
S27,Jharkhand,12,2014,Dumka,4,Littipara,ST,SHIV CHARAN MALTO,M,ST,42,INC,12434,6
S27,Jharkhand,12,2014,Pakur,4,Littipara,ST,DANIEL KISKU,M,ST,39,JVM,8771,7
S27,Jharkhand,12,2014,Dumka,4,Littipara,ST,DANIEL KISKU,M,ST,39,JVM,8771,8
S27,Jharkhand,12,2014,Pakur,4,Littipara,ST,DEVENDRA DEHARI,M,ST,44,CPM,5491,9
